date,pm25,pm10,o3,no2,so2,co,Ville,Continent,AQI,Catégorie AQI
2022-02-03,159.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2022-02-04,148.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-05,141.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-06,137.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-07,114.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-08,111.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-09,123.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-10,117.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-11,136.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-12,149.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-13,141.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-14,129.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-15,140.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-16,121.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-17,107.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-18,106.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-19,93.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-20,82.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-21,91.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-22,91.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-23,83.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-24,84.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-25,94.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-26,100.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-27,104.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-02-28,92.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-01,103.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-02,108.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-03,117.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-04,113.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-05,95.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-06,83.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-08,88.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-09,96.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-10,87.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-11,88.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-12,93.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-13,94.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-14,84.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-15,94.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-16,97.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-17,95.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-18,99.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-19,117.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-20,112.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-21,99.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-22,97.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-26,82.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-27,88.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-28,91.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-29,97.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-30,74.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-03-31,63.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-04-01,76.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-02,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-03,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-04,62.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-05,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-06,62.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-07,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-08,70.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-09,65.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-10,60.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-11,58.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-12,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-13,72.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-14,84.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-15,62.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-16,71.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-17,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-18,57.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-19,63.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-20,66.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-21,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-22,70.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-23,71.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-24,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-25,65.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-26,72.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-27,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-28,56.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-29,56.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-30,70.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-31,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-01,76.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-02,63.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-03,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-04,81.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-05,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-06,81.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-07,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-08,88.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-09,108.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-10,104.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-11,84.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-12,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-13,79.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-14,86.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-15,81.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-16,81.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-17,88.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-18,85.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-19,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-20,72.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-21,68.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-22,66.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-23,101.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-24,82.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-25,66.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-26,71.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-27,75.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-28,96.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-29,79.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-11-30,91.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-01,110.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-02,111.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-03,79.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-04,87.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-05,75.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-06,87.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-07,93.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-08,113.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-09,110.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-10,112.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-11,128.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-12,119.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-13,130.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-14,139.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-15,144.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-16,117.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-17,89.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-18,121.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-19,108.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-20,131.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-21,151.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-12-22,168.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-12-23,170.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-12-24,168.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-12-25,163.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-12-26,146.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-27,109.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-28,114.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-29,127.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-30,123.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-12-31,128.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-01-01,107.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-01-02,102.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2022-01-03,93.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-15,105.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-16,94.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-17,89.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-18,83.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-19,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-20,80.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-21,72.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-22,86.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-23,90.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-24,82.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-25,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-26,83.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-27,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-28,89.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-29,91.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-30,111.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-07-31,95.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-01,94.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-02,93.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-03,96.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-04,94.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-05,89.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-06,83.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-07,92.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-08,75.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-09,72.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-10,95.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-11,95.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-12,86.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-13,80.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-14,84.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-15,81.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-16,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-17,124.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-18,85.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-19,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-20,86.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-21,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-22,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-23,63.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-24,83.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-25,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-26,70.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-27,65.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-28,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-29,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-30,63.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-08-31,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-01,60.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-02,66.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-03,60.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-04,59.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-05,59.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-06,54.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,150,Modéré
2021-09-07,61.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-08,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-09,66.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-10,66.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-11,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-12,68.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-13,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-14,61.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-15,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-16,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-17,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-18,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-19,60.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-20,65.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-21,66.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-22,59.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-23,58.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-24,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-25,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-26,59.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-27,58.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-28,68.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-29,82.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-09-30,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-10-01,76.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-02,159.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-04-03,151.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-04-04,159.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,300,Très nocif
2021-04-05,146.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-06,120.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-07,106.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-08,100.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-09,97.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-10,90.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-11,100.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-12,74.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-13,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-14,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-15,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-16,83.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-17,68.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-18,75.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-19,63.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-20,70.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-21,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-22,68.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-23,100.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-24,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-25,64.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-26,70.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-27,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-28,72.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-29,81.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-04-30,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-01,62.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-02,58.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-03,52.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,150,Modéré
2021-05-04,58.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-05,71.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-06,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-07,68.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-08,71.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-09,58.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-10,61.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-11,79.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-12,67.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-13,61.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-14,62.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-15,62.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-16,75.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-17,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-18,68.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-19,71.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-20,65.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-21,84.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-22,111.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-23,81.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-24,69.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-25,57.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-26,73.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-27,77.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
2021-05-28,78.0,0.0,0.0,0.0,0.0,0.0,Abidjan,Afrique,200,Nocif
